,wallet,buy_amount,sell_amount,buy_volume,sell_volume,buy_times,sell_times,profit,profit_rate
8334,0xee352a0969d5df358b962b4415dd3b4454b96031,0.0,704718.045253453,0.0,18.64081483438477,0,1,18.64081483438477,0.0
8335,0x82b51464c20f794a27669fb9e5acbca335b84649,6285393.371530447,6036491.794017851,249.37507548521802,266.61397641972064,5,5,18.538162182375302,0.0743384724648401
8336,0x06b3bd0a86b3aab2c6fa8bb2114772598728f8f1,0.0,685150.34,0.0,18.494359646360646,0,1,18.494359646360646,0.0
8337,0xb31291c36d8755091bb80aa844296ff0862703d0,1337253.211368855,1284297.984198653,38.202759737746014,56.060098281383944,1,3,18.13376376850841,0.4746715654312128
8338,0x4236b2f8d68d37a246d31501322d9acdbb396694,527341.789446064,506459.054584002,73.37183192295421,91.39243136035482,1,1,18.129606894994975,0.24709219355504694
8339,0x13dc561f0b75023df33c0f60402278b4c7797d7d,645051.00751726,619506.987619578,27.810659048877657,45.7449112480749,2,4,18.0675914712887,0.6496642686365193
8340,0x25f08ace5ca5baadc179560022e3b76c0c1f2e55,516043.2433468,437543.155165827,45.74251253354331,63.158282393676956,5,2,17.825538747689055,0.38969303959019436
8341,0x66dbcee67f26788fba7e4af34d2558a649cd35c8,699514.943029514,671814.151285548,77.80008238042323,95.47727573662439,2,1,17.8217909341193,0.22907162034835815
8342,0x0cd6d30d4e7c42e150d8098806dc1913624901aa,2228179.9675617446,2139944.040846307,145.63842739539106,162.66102092912536,4,3,17.483183303382102,0.12004512556234442
8343,0x0e689cf758002fecc19b9b671be98798764b2ab6,2000238.926305108,1921029.4648234262,99.74439668082351,116.65866283583807,1,1,17.327737956987377,0.1737214172785582
8344,0xac61016c89533220e7c918089ce601a8311c537e,1703787.4008955848,1636317.419820129,46.02919657268975,62.93522402777539,4,3,17.258219404538444,0.37494070480426694
8345,0xc0dd433e478bd8743c7860a8ac9550f0686ee082,153917.86942270902,147822.72179357,8.261340988902866,25.383107169720372,1,1,17.15358272932533,2.0763678381472284
8346,0x3b4ab2c26058a858ce08d4d50dc700c1fecf28d0,10410789.882988036,9998522.603621712,420.2396574688489,435.1973806570992,2,1,17.109750126767537,0.04071426821024341
8347,0xaa9eed3b0957500d82a165f9d005b756e1c2951d,7196049.811545476,6911086.239008279,279.5133011460506,295.014902148653,2,2,16.98910514200138,0.06078102570555051
8348,0x7f6cc67eb4f260dacb2311cf01a27399ca467ea3,1087980.656267219,1044896.6222790411,32.616847906388685,49.263809564585195,2,1,16.87185945242618,0.517274370008068
8349,0xe45d924faf44cbe77b9742b7a7627a03eafdd5b8,883504.59523882,848517.8132673639,33.266257114443476,49.89781170527609,1,1,16.81418489176344,0.5054426421920214
8350,0xa5b90a74de7ddfd7c0d5408cfce6aa69fdb593c0,1877764.709728743,1803405.2272234869,49.869307948788475,66.13702143637256,1,1,16.655868496469292,0.3339903676540579
8351,0x87ea63b5e81f6d70d11342bd767fda844a50e28a,1728821.266682562,1660359.12,32.832541581598186,48.9842886042962,1,1,16.509118056741876,0.50282790370377
8352,0xd67f286aa91f56e7af5a88c567f9d2366572c918,1384037.4847972018,2730086.22439613,32.81600192605752,49.27908777611768,1,1,16.46308585006016,0.5016785983605048
8353,0x7ceb7d962ee7e9fa539bbf98bb07b1fb0dd3e417,0.0,326248.91600582,0.0,16.33918131211565,0,1,16.33918131211565,0.0
8354,0xd6a17d3c8e23407563298456b9745683aeb5db04,0.0,704718.0452534531,0.0,16.24230943851677,0,1,16.24230943851677,0.0
8355,0xd21882dbf3cb183b98a19d6a9464465ac6f03292,1189716.5083261358,1142603.734596422,16.414282537273984,32.3875190050941,1,2,16.2191642027848,0.9881128929000641
8356,0x34604376ea587488564e9e432979eb47f445deba,1195090.602631567,1147765.014767359,34.58460558083337,50.39452970944568,1,1,16.056962749095323,0.46428063814595066
8357,0x52c97e408b0b8afa95aa0f7e04dcc6cea33be13c,5646865.219472287,5423249.356781188,120.70087455443559,135.55820521096095,3,2,16.024600979629106,0.13276292353956456
8358,0xc2671e905ac96432c41a693fdd1b143656930a6f,5618875.7545211045,5396368.2746420745,174.22249744473103,188.9251869439184,4,1,15.864174086218535,0.09105697782372314
8359,0xa2fc643bbf7de5a6989e7aebf0c8229292585c17,120524.477701562,115751.708384584,3.267895997734109,18.732674701046875,1,2,15.489692463524959,4.739958821904121
